"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SBFG","SB Financial Group, Inc.","17.38","$83.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfg",
"SBFGP","SB Financial Group, Inc.","17.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbfgp",
"SBAC","SBA Communications Corporation","165.65","$19.62B","1999","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sbac",
"SCSC","ScanSource, Inc.","38.55","$983.01M","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/scsc",
"SMIT","Schmitt Industries, Inc.","1.95","$5.84M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/smit",
"SCHN","Schnitzer Steel Industries, Inc.","28.2","$763.16M","1993","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/schn",
"SCHL","Scholastic Corporation","36.73","$1.29B","1992","Consumer Services","Books","http://www.nasdaq.com/symbol/schl",
"SGMS","Scientific Games Corp","48.25","$4.32B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sgms",
"SNI","Scripps Networks Interactive, Inc","80.39","$10.44B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/sni",
"SCYX","SCYNEXIS, Inc.","1.94","$51.84M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scyx",
"SEAC","SeaChange International, Inc.","2.7","$95.81M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","24.23","$1.05B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology PLC","37.11","$10.74B","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","1.43","$52.88M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SHIPW","Seanergy Maritime Holdings Corp","0.27","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/shipw",
"SHLD","Sears Holdings Corporation","5","$537.23M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHLDW","Sears Holdings Corporation","0.4894","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shldw",
"SHOS","Sears Hometown and Outlet Stores, Inc.","1.5","$34.05M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SPNE","SeaSpine Holdings Corporation","10.01","$125.64M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/spne",
"SGEN","Seattle Genetics, Inc.","58.46","$8.36B","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"EYES","Second Sight Medical Products, Inc.","1.17","$66.45M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyes",
"EYESW","Second Sight Medical Products, Inc.","0.34","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/eyesw",
"SECO","Secoo Holding Limited","8.1","$207.68M","2017","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/seco",
"SCWX","SecureWorks Corp.","9.36","$758.86M","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/scwx",
"SNFCA","Security National Financial Corporation","5.55","$87.83M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","65.12","$10.25B","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"SLCT","Select Bancorp, Inc.","11.56","$134.82M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/slct",
"SIR","Select Income REIT","25.12","$2.25B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sir",
"SELB","Selecta Biosciences, Inc.","10.36","$228.69M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/selb",
"SIGI","Selective Insurance Group, Inc.","58.4","$3.41B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"LEDS","SemiLEDS Corporation","2.2","$7.8M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","39.95","$2.64B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","30.9","$301.57M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","35.25","$344.03M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNES","SenesTech, Inc.","2.48","$25.61M","2016","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/snes",
"SNH","Senior Housing Properties Trust","18.95","$4.5B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snh",
"SNHNI","Senior Housing Properties Trust","25.05","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhni",
"SNHNL","Senior Housing Properties Trust","27","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/snhnl",
"SNMX","Senomyx, Inc.","0.93","$44.19M","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SRTS","Sensus Healthcare, Inc.","5.4","$72.84M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srts",
"SRTSW","Sensus Healthcare, Inc.","1.35","n/a","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srtsw",
"STNLU","Sentinel Energy Services Inc.","10.04","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/stnlu",
"SQBG","Sequential Brands Group, Inc.","2.405","$151.77M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"MCRB","Seres Therapeutics, Inc.","9.58","$388.11M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mcrb",
"SREV","ServiceSource International, Inc.","3.46","$308.59M","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SFBS","ServisFirst Bancshares, Inc.","39.64","$2.1B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/sfbs",
"SSC","Seven Stars Cloud Group, Inc.","2.18","$135.49M","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/ssc",
"SVBI","Severn Bancorp Inc","6.995","$84.9M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SGBX","SG Blocks, Inc.","5.6","$23.56M","2017","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/sgbx",
"SGOC","SGOCO Group, Ltd","0.9399","$9.52M","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"SMED","Sharps Compliance Corp","4.16","$66.59M","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHSP","SharpSpring, Inc.","4.6","$38.57M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/shsp",
"SHEN","Shenandoah Telecommunications Co","35.3","$1.73B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"PIXY","ShiftPixy, Inc.","3.25","$92.76M","2017","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/pixy",
"SHLO","Shiloh Industries, Inc.","8.92","$206.26M","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SCCI","Shimmick Construction Company, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scci",
"TYHT","Shineco, Inc.","3.98","$83.72M","2016","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/tyht",
"SHPG","Shire plc","144.64","$43.81B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","18.38","$312.82M","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","17","$215.68M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SSTI","ShotSpotter, Inc.","16.67","$160.11M","2017","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssti",
"SFLY","Shutterfly, Inc.","40.85","$1.34B","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","14.9","$182.25M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","3.86","$85.25M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"SNNA","Sienna Biopharmaceuticals, Inc.","20.2","$414.73M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snna",
"SIEN","Sientra, Inc.","14.23","$274.74M","2014","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/sien",
"BSRR","Sierra Bancorp","25.28","$381.38M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SRRA","Sierra Oncology, Inc.","1.93","$100.88M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/srra",
"SWIR","Sierra Wireless, Inc.","19.6","$631.51M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","1.47","$262.44M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGM","Sigma Designs, Inc.","5.9","$227.24M","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SGLB","Sigma Labs, Inc.","1.65","$7.54M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sglb",
"SGLBW","Sigma Labs, Inc.","0.45","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sglbw",
"SGMA","SigmaTron International, Inc.","9.42","$39.57M","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SBNY","Signature Bank","126.78","$6.92B","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","96.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings Inc.","28.695","$3.17B","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","69.84","$520M","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SLAB","Silicon Laboratories, Inc.","93.9","$4B","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","48.37","$1.71B","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","7.83","$4.88B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"SRUN","Silver Run Acquisition Corporation II","10.03","$1.3B","2017","Finance","Business Services","http://www.nasdaq.com/symbol/srun",
"SRUNU","Silver Run Acquisition Corporation II","10.6","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/srunu",
"SRUNW","Silver Run Acquisition Corporation II","1.79","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/srunw",
"SAMG","Silvercrest Asset Management Group Inc.","15","$194.4M","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SSNT","SilverSun Technologies, Inc.","4.14","$18.59M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ssnt",
"SFNC","Simmons First National Corporation","56.35","$2.59B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SLP","Simulations Plus, Inc.","16.5","$284.55M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","102.99","$7.37B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","30","$3.08B","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SINO","Sino-Global Shipping America, Ltd.","3.165","$31.98M","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","7.13","$406.55M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","5.335","$24.52B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SRVA","SIRVA, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srva",
"SITO","SITO Mobile, Ltd.","7.18","$157.29M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sito",
"SKYS","Sky Solar Holdings, Ltd.","1.705","$89.42M","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SKLN","Skyline Medical Inc.","1.83","$11.41M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/skln",
"SKYW","SkyWest, Inc.","46.5","$2.41B","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","111.19","$20.43B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
"SNBR","Sleep Number Corporation","29.84","$1.19B","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/snbr",
"SLM","SLM Corporation","10.19","$4.4B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMBP","SLM Corporation","68","$272M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"RNSC","Small Cap US Equity Select ETF","20.72","$2.07M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnsc",
"SGH","SMART Global Holdings, Inc.","30.55","$665.26M","2017","Technology","Semiconductors","http://www.nasdaq.com/symbol/sgh",
"SND","Smart Sand, Inc.","7.56","$305.22M","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/snd",
"SMBK","SmartFinancial, Inc.","22.5","$184.99M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smbk",
"SMSI","Smith Micro Software, Inc.","1.67","$23.88M","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","1.65","$27.76M","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"LNCE","Snyder&#39;s-Lance, Inc.","34.52","$3.34B","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SRAX","Social Reality, Inc.","3.27","$26.24M","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/srax",
"SCKT","Socket Mobile, Inc.","3.43","$23.94M","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sckt",
"SODA","SodaStream International Ltd.","63.38","$1.38B","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","58.82","$2.29B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","21.78","$920.44M","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","17.97","$288.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","32.45","$1.37B","2015","Technology","Semiconductors","http://www.nasdaq.com/symbol/sedg",
"SLNO","Soleno Therapeutics, Inc.","2.16","$22.46M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/slno",
"SLNOW","Soleno Therapeutics, Inc.","0.12","n/a","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/slnow",
"SNGX","Soligenix, Inc.","2.09","$11.96M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sngxw",
"SONC","Sonic Corp.","24.07","$968.83M","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","3.31","$14.76M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sofo",
"SNOA","Sonoma Pharmaceuticals, Inc.","4.219","$18.18M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snoa",
"SNOAW","Sonoma Pharmaceuticals, Inc.","0.315","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snoaw",
"SONS","Sonus Networks, Inc.","7.32","$366.53M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sons",
"SPHS","Sophiris Bio, Inc.","2.12","$63.84M","2013","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","5.03","$97.1M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"ROKA","Sorrento Tech, Inc.","1.1","$5.51M","2014","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/roka",
"SRNE","Sorrento Therapeutics, Inc.","2.675","$210.04M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","6.6","$91.18M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","25.22","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sohob",
"SOHOO","Sotherly Hotels Inc.","25.21","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sohoo",
"SOHOM","Sotherly Hotels LP","25.663","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohom",
"SFBC","Sound Financial Bancorp, Inc.","33.505","$84.1M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sfbc",
"SSB","South State Corporation","87.45","$2.56B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","39.15","$286.54M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","37.29","$320.37M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","15.92","$380.65M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","34.43","$1.01B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"SP","SP Plus Corporation","36.15","$813.65M","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","1","$20.6M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","12.1","$419.03M","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","26.9","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spkep",
"ONCE","Spark Therapeutics, Inc.","79.79","$2.92B","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/once",
"SPAR","Spartan Motors, Inc.","14.65","$514.13M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPTN","SpartanNash Company","23.51","$876.23M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","25.45","$101.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","19","$1.78B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sppi",
"SPRO","Spero Therapeutics, Inc.","12.4","$57.06M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","2.62","$17.28M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/any",
"SPEX","Spherix Incorporated","1.27","$7.91M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"SPI","SPI Energy Co., Ltd.","0.1248","$9.05M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","35.05","$2.43B","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","68","$9.52B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","16.5","$329.73M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","4","$170.32M","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","17.25","$223.41M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sbph",
"FUND","Sprott Focus Trust, Inc.","7.84","$195.02M","n/a","Consumer Services","Miscellaneous","http://www.nasdaq.com/symbol/fund",
"SFM","Sprouts Farmers Market, Inc.","20.25","$2.75B","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","47.89","$824.87M","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spsc",
"SSNC","SS&C Technologies Holdings, Inc.","40.6","$8.34B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc",
"SSRM","SSR Mining Inc.","9.65","$1.16B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssrm",
"STAA","STAAR Surgical Company","13.8","$567.3M","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa",
"STAF","Staffing 360 Solutions, Inc.","0.699","$11.19M","1996","Technology","Professional Services","http://www.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","183.65","$3.11B","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","1.01","$15.23M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SBLK","Star Bulk Carriers Corp.","10.31","$653.81M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"SBLKL","Star Bulk Carriers Corp.","25.09","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblkl",
"SBUX","Starbucks Corporation","57.22","$82.62B","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux",
"STFC","State Auto Financial Corporation","25.46","$1.07B","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","28.04","$1.09B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz",
"SNC","State National Companies, Inc.","21.01","$886.07M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/snc",
"STDY","SteadyMed Ltd.","3.35","$88.96M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stdy",
"GASS","StealthGas, Inc.","3.63","$144.69M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","37.39","$8.97B","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","1.02","$48.88M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"STLR","Stellar Acquisition III Inc.","10.23","$92.17M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/stlr",
"STLRU","Stellar Acquisition III Inc.","10.52","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/stlru",
"STLRW","Stellar Acquisition III Inc.","0.35","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/stlrw",
"SBOT","Stellar Biotechnologies, Inc.","1.09","$11.47M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sbot",
"STML","Stemline Therapeutics, Inc.","12.75","$322.32M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml",
"SRCL","Stericycle, Inc.","67.16","$5.73B","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl",
"SRCLP","Stericycle, Inc.","54","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srclp",
"STRL","Sterling Construction Company Inc","17.49","$473.12M","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","37.75","$2.23B","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","9.9","$85.56M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssfn",
"SYBT","Stock Yards Bancorp, Inc.","37.1","$841.02M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sybt",
"BANX","StoneCastle Financial Corp","20.23","$132.29M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SSKN","Strata Skin Sciences, Inc.","1.19","$2.95M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","21.25","$1.12B","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","44.75","$165.56M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","29.55","$240.14M","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","95.42","$1.02B","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","1.56","$31.18M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","5.95","$213.08M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sbbp",
"STB","Student Transportation Inc","5.94","$563.6M","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","10.425","$485.31M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp",
"SUMR","Summer Infant, Inc.","1.58","$29.37M","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","25.88","$318.63M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","12.5","$75.34M","2006","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","9.87","$138.81M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/smmt",
"SNBC","Sun Bancorp, Inc.","24.55","$468.73M","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc",
